Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Brazil,Serie A,2025,16/04/2025,23:00,Mirassol,Gremio,4,1,H,3.09,3.08,2.6,3.24,3.08,2.8,2.97,2.99,2.6,3.15,3.05,2.78,,,
Brazil,Serie A,2025,16/04/2025,23:00,Sport Recife,Bragantino,0,1,A,2.48,3.23,3.12,2.55,3.31,3.66,2.37,3.18,3.17,2.58,3.25,3.2,,,
Brazil,Serie A,2025,16/04/2025,23:30,Corinthians,Fluminense,0,2,A,2.26,3.06,3.79,2.26,3.06,4.1,2.19,3.01,3.8,2.26,3.15,4.1,,,
Brazil,Serie A,2025,16/04/2025,23:30,Internacional,Palmeiras,0,1,A,2.79,2.97,2.96,2.88,3.05,2.96,2.75,2.94,2.85,2.9,3.05,3,,,
Brazil,Serie A,2025,17/04/2025,01:30,Flamengo RJ,Juventude,6,0,H,1.21,6.58,15.69,1.24,6.6,15.69,1.21,6.39,14.52,1.22,7.4,19.5,,,
Brazil,Serie A,2025,17/04/2025,01:30,Santos,Atletico-MG,2,0,H,2.53,3.17,3.1,2.53,3.25,3.23,2.44,3.13,3.08,2.56,3.2,3.3,,,
Brazil,Serie A,2025,17/04/2025,01:30,Vitoria,Fortaleza,2,1,H,2.38,3.09,3.46,2.47,3.14,3.59,2.35,3.04,3.32,2.4,3.1,3.75,,,
Brazil,Serie A,2025,18/04/2025,01:30,Cruzeiro,Bahia,3,0,H,2.33,3.11,3.54,2.36,3.15,3.56,2.3,3.07,3.42,2.34,3.2,3.75,,,
Brazil,Serie A,2025,19/04/2025,20:00,Corinthians,Sport Recife,2,1,H,1.77,3.44,5.55,1.81,3.6,5.84,1.73,3.47,5.27,1.78,3.7,5.9,,,
Brazil,Serie A,2025,19/04/2025,22:30,Vasco,Flamengo RJ,0,0,D,9.08,4.26,1.44,9.08,4.5,1.44,8.45,4.31,1.41,10,4.6,1.45,,,
Brazil,Serie A,2025,20/04/2025,01:00,Gremio,Internacional,1,1,D,3.49,3,2.42,3.64,3,2.43,3.38,2.93,2.39,3.55,3.1,2.5,,,
Brazil,Serie A,2025,20/04/2025,15:00,Juventude,Mirassol,2,2,D,2.43,3.08,3.37,2.43,3.15,3.51,2.35,3.04,3.34,2.46,3.15,3.5,,,
Brazil,Serie A,2025,20/04/2025,20:00,Atletico-MG,Botafogo RJ,1,0,H,2.24,3.36,3.46,2.26,3.36,3.49,2.22,3.27,3.35,2.28,3.35,3.75,,,
Brazil,Serie A,2025,20/04/2025,20:00,Sao Paulo,Santos,2,1,H,2.38,2.95,3.66,2.4,3.05,3.95,2.34,2.93,3.52,2.4,2.98,4,,,
Brazil,Serie A,2025,20/04/2025,22:30,Fluminense,Vitoria,1,1,D,1.68,3.56,6.15,1.69,3.6,6.75,1.67,3.47,5.99,1.73,3.6,6.6,,,
Brazil,Serie A,2025,20/04/2025,22:30,Fortaleza,Palmeiras,1,2,A,4.4,3.22,2.01,4.41,3.3,2.05,4.13,3.18,2.01,4.5,3.2,2.1,,,
Brazil,Serie A,2025,21/04/2025,00:30,Bragantino,Cruzeiro,1,0,H,2.21,3.32,3.58,2.25,3.32,3.67,2.18,3.23,3.5,2.24,3.4,3.75,,,
Brazil,Serie A,2025,22/04/2025,00:00,Bahia,Ceara,1,0,H,1.81,3.73,4.62,1.81,3.76,4.8,1.79,3.63,4.54,1.83,3.85,5,,,
Brazil,Serie A,2025,26/04/2025,20:00,Internacional,Juventude,3,1,H,1.4,4.77,8.52,1.45,4.8,9,1.4,4.6,8.21,1.44,4.9,9.6,,,
Brazil,Serie A,2025,26/04/2025,22:30,Ceara,Sao Paulo,1,1,D,2.39,2.86,3.76,2.44,2.9,3.76,2.35,2.82,3.64,2.48,2.88,3.9,,,
Brazil,Serie A,2025,26/04/2025,22:30,Mirassol,Atletico-MG,2,2,D,3.31,3.11,2.44,3.37,3.15,2.5,3.24,3.04,2.4,3.35,3.15,2.58,,,
Brazil,Serie A,2025,27/04/2025,00:00,Sport Recife,Fortaleza,0,0,D,2.05,3.29,4.14,2.23,3.37,4.14,2.05,3.28,3.82,2.08,3.4,4.3,,,
Brazil,Serie A,2025,27/04/2025,01:00,Botafogo RJ,Fluminense,2,0,H,2.17,3.07,4.06,2.19,3.1,4.06,2.14,3.02,3.87,2.18,3.2,4.3,,,
