Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Austria,Bundesliga,2026/2027,12/09/2026,18:30,Wolfsberger AC,SK Rapid,0,3,A,,,,5.5,4.6,1.54,5.07,4.36,1.52,5.5,4.8,1.61,5.5,4.33,1.51
Austria,Bundesliga,2026/2027,13/09/2026,13:30,Austria Vienna,A. Lustenau,2,1,H,,,,1.8,3.8,4.6,1.71,3.7,4.36,1.8,4,4.9,1.68,3.8,4.5
Austria,Bundesliga,2026/2027,13/09/2026,13:30,Tirol,Hartberg,2,2,D,,,,2,3.6,3.75,1.94,3.46,3.6,2.04,3.7,3.95,1.91,3.5,3.75
Austria,Bundesliga,2026/2027,13/09/2026,16:00,Sturm Graz,LASK,2,1,H,,,,3.6,4,2,3.33,3.8,1.92,3.7,4.1,2.02,3.6,3.8,1.86
Austria,Bundesliga,2026/2027,18/09/2026,18:30,SK Rapid,Tirol,3,0,H,,,,1.42,5.33,7,1.36,4.95,6.52,1.43,5.3,8.4,1.37,5,7
Austria,Bundesliga,2026/2027,19/09/2026,16:00,A. Lustenau,Altach,2,0,H,,,,3.4,3.6,2.1,3.28,3.41,2.04,3.65,3.6,2.18,3.4,3.5,2.01
Austria,Bundesliga,2026/2027,19/09/2026,18:30,Grazer AK,Austria Vienna,2,2,D,,,,2.8,3.2,2.63,2.7,3.12,2.51,3.05,3.3,2.68,2.65,3.2,2.55
Austria,Bundesliga,2026/2027,20/09/2026,13:30,Hartberg,LASK,3,3,D,,,,8,5.25,1.37,7.17,4.96,1.34,9.2,5.5,1.39,7.5,4.75,1.35
Austria,Bundesliga,2026/2027,20/09/2026,13:30,Ried,Wolfsberger AC,4,1,H,,,,1.93,3.9,3.8,1.9,3.62,3.52,2.02,3.8,3.9,1.86,3.9,3.5
Austria,Bundesliga,2026/2027,20/09/2026,16:00,Salzburg,Sturm Graz,3,0,H,,,,1.53,5,5.75,1.48,4.66,5.18,1.58,4.9,5.8,1.45,5,5.5
