Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
China,Super League,2026,11/07/2026,13:00,Chengdu Rongcheng,Chongqing Tonglianglong,1,1,D,,,,1.27,6,13,1.22,5.71,10.13,1.27,6.6,14,1.19,6,13
China,Super League,2026,14/07/2026,12:35,Zhejiang Professional,Qingdao Hainiu,3,2,H,,,,1.38,5.25,7.5,1.34,4.9,6.86,1.41,5.6,8.4,1.33,5,7.5
China,Super League,2026,17/07/2026,12:00,Qingdao West Coast,Chengdu Rongcheng,1,1,D,,,,4.25,3.9,1.88,3.74,3.73,1.79,4.1,4,1.95,3.5,3.9,1.81
China,Super League,2026,17/07/2026,12:35,Beijing Guoan,Liaoning Tieren,1,1,D,,,,1.38,5.75,10,1.31,5.22,7.27,1.36,6.2,8.4,1.27,5.25,10
China,Super League,2026,17/07/2026,12:35,Henan Songshan Longmen,Qingdao Hainiu,5,1,H,,,,1.2,8,15,1.17,6.71,11.34,1.22,8.2,15.5,1.11,8,15
China,Super League,2026,17/07/2026,13:00,Yunnan Yukun,Shanghai Port,2,2,D,,,,2.43,4,2.85,2.24,3.85,2.56,2.34,4.2,2.92,2.15,3.8,2.85
China,Super League,2026,18/07/2026,12:00,Chongqing Tonglianglong,Zhejiang Professional,1,1,D,,,,2.63,3.6,2.7,2.5,3.38,2.51,2.7,3.5,2.8,2.45,3.6,2.65
China,Super League,2026,18/07/2026,12:35,Dalian Yingbo,Shandong Taishan,3,1,H,,,,2.14,4.2,3.1,2,3.93,2.94,2.06,4.3,3.4,2.01,4,3.1
China,Super League,2026,18/07/2026,12:35,Shanghai Shenhua,Tianjin Jinmen Tiger,0,2,A,,,,1.49,4.75,6.4,1.44,4.52,5.5,1.52,5.2,6.2,1.42,4.75,5.5
China,Super League,2026,18/07/2026,13:00,Wuhan Three Towns,Shenzhen Xinpengcheng,2,0,H,,,,2.5,3.5,2.7,2.41,3.36,2.61,2.6,3.7,2.82,2.45,3.4,2.65
China,Super League,2026,25/07/2026,10:30,Qingdao Hainiu,Tianjin Jinmen Tiger,0,2,A,,,,3.6,3.4,2.48,3.13,3.21,2.14,3.6,3.5,2.24,3.6,3.4,2.01
China,Super League,2026,25/07/2026,12:35,Liaoning Tieren,Qingdao West Coast,0,1,A,,,,1.81,4.33,4.2,1.7,3.99,3.88,1.77,4.4,4.3,1.68,4.1,4.2
China,Super League,2026,25/07/2026,12:35,Shanghai Port,Shanghai Shenhua,2,0,H,,,,2.65,4,2.55,2.45,3.77,2.37,2.66,4,2.62,2.65,4,2.25
China,Super League,2026,25/07/2026,13:00,Wuhan Three Towns,Chongqing Tonglianglong,1,0,H,,,,2.25,3.5,3.1,2.2,3.24,2.98,2.36,3.5,3.3,2.2,3.5,3
China,Super League,2026,26/07/2026,12:00,Yunnan Yukun,Shenzhen Xinpengcheng,4,3,H,,,,1.68,4.33,4.5,1.63,4.18,4.13,1.71,4.7,4.8,1.57,4.33,4.5
China,Super League,2026,26/07/2026,12:35,Chengdu Rongcheng,Beijing Guoan,2,2,D,,,,2.05,3.8,3.25,2.01,3.68,3.06,2.14,4,3.4,2.01,3.7,3.25
China,Super League,2026,26/07/2026,12:35,Shandong Taishan,Henan Songshan Longmen,1,2,A,,,,2.25,4.1,3,2.15,3.8,2.72,2.28,4.2,3.05,2.25,4.1,2.55
China,Super League,2026,26/07/2026,13:00,Zhejiang Professional,Dalian Yingbo,3,2,H,,,,2.2,4,3.25,2.07,3.7,2.91,2.28,3.95,3.15,2.15,3.6,3
China,Super League,2026,31/07/2026,12:35,Henan Songshan Longmen,Dalian Yingbo,1,1,D,,,,1.91,4,3.85,1.85,3.77,3.51,2.04,4,3.75,1.86,4,3.6
China,Super League,2026,01/08/2026,12:00,Tianjin Jinmen Tiger,Yunnan Yukun,3,2,H,,,,2.1,3.75,3.5,1.99,3.62,3.19,2.1,3.9,3.6,1.86,3.75,3.5
China,Super League,2026,01/08/2026,12:35,Beijing Guoan,Zhejiang Professional,2,1,H,,,,1.55,4.75,6.25,1.47,4.58,5.21,1.52,5.3,6,1.45,4.75,6.25
China,Super League,2026,01/08/2026,12:35,Shanghai Port,Shandong Taishan,0,1,A,,,,1.81,4.5,3.6,1.77,4.1,3.51,1.89,4.6,3.8,1.76,4.5,3.5
China,Super League,2026,01/08/2026,13:00,Chengdu Rongcheng,Wuhan Three Towns,1,1,D,,,,1.4,5.5,7.5,1.34,4.98,6.87,1.41,5.5,8.4,1.33,5.5,7
China,Super League,2026,02/08/2026,11:00,Qingdao West Coast,Qingdao Hainiu,2,0,H,,,,2.2,3.5,3.2,2.14,3.31,3.08,2.34,3.45,3.45,2.2,3.2,3.2
China,Super League,2026,02/08/2026,12:35,Liaoning Tieren,Shanghai Shenhua,3,1,H,,,,5.8,5,1.55,4.93,4.64,1.47,5.4,5.3,1.58,5,5,1.46
China,Super League,2026,02/08/2026,13:00,Shenzhen Xinpengcheng,Chongqing Tonglianglong,2,0,H,,,,2.4,3.4,3,2.32,3.23,2.85,2.48,3.45,3.15,2.35,3.25,2.85
China,Super League,2026,07/08/2026,12:35,Beijing Guoan,Shenzhen Xinpengcheng,4,0,H,,,,1.46,5,6,1.42,4.72,5.63,1.5,5.3,6.6,1.42,4.75,5.75
China,Super League,2026,08/08/2026,12:00,Qingdao Hainiu,Shanghai Shenhua,0,1,A,,,,5,4.75,1.57,4.62,4.46,1.53,5.2,4.9,1.63,5,4.5,1.53
China,Super League,2026,08/08/2026,12:35,Dalian Yingbo,Liaoning Tieren,1,0,H,,,,1.55,4.5,5.75,1.5,4.3,5.21,1.61,4.7,5.7,1.46,4.5,5.75
China,Super League,2026,08/08/2026,13:00,Yunnan Yukun,Chengdu Rongcheng,1,0,H,,,,3.25,4.2,2,3.11,3.98,1.93,3.55,4.2,2,3.2,4.2,1.91
China,Super League,2026,09/08/2026,12:00,Henan Songshan Longmen,Qingdao West Coast,0,0,D,,,,1.57,4,5.75,1.54,3.91,5.23,1.63,4.2,6.4,1.51,4,5.75
China,Super League,2026,09/08/2026,12:35,Chongqing Tonglianglong,Shanghai Port,2,3,A,,,,3.2,3.5,2.2,3.08,3.34,2.12,3.45,3.65,2.24,3.2,3.4,2.15
China,Super League,2026,09/08/2026,13:00,Shandong Taishan,Tianjin Jinmen Tiger,2,1,H,,,,2.2,3.75,3,2.15,3.54,2.86,2.26,3.85,3.25,2.15,3.5,3
China,Super League,2026,14/08/2026,12:35,Shandong Taishan,Qingdao Hainiu,3,1,H,,,,1.29,6.5,9.5,1.25,5.95,8.24,1.3,7,10,1.24,6.5,8.5
China,Super League,2026,14/08/2026,12:35,Wuhan Three Towns,Shanghai Port,2,3,A,,,,2.7,3.75,2.4,2.59,3.52,2.36,2.8,3.75,2.58,2.57,3.7,2.4
China,Super League,2026,14/08/2026,13:00,Qingdao West Coast,Chongqing Tonglianglong,0,0,D,,,,2.2,3.1,3.8,2.18,2.9,3.45,2.38,3,3.95,2.15,3.1,3.5
China,Super League,2026,15/08/2026,12:00,Liaoning Tieren,Shenzhen Xinpengcheng,1,2,A,,,,2.25,3.7,3,2.17,3.44,2.93,2.32,3.7,3.2,2.15,3.6,3
China,Super League,2026,15/08/2026,12:35,Tianjin Jinmen Tiger,Beijing Guoan,2,4,A,,,,2.85,3.6,2.38,2.73,3.45,2.28,3,3.65,2.46,2.85,3.6,2.25
China,Super League,2026,15/08/2026,12:35,Zhejiang Professional,Chengdu Rongcheng,2,3,A,,,,2.9,4,2.2,2.81,3.72,2.13,3.05,4.1,2.26,2.82,3.75,2.2
China,Super League,2026,15/08/2026,13:00,Shanghai Shenhua,Henan Songshan Longmen,4,1,H,,,,1.83,4.2,4,1.78,3.93,3.62,1.89,4.3,4,1.71,4,4
China,Super League,2026,15/08/2026,13:00,Yunnan Yukun,Dalian Yingbo,3,1,H,,,,2.15,4.2,2.88,2.08,3.92,2.8,2.24,4.3,3,2.1,4,2.82
China,Super League,2026,18/08/2026,12:35,Shanghai Shenhua,Beijing Guoan,0,3,A,,,,2.1,4.1,3.3,1.98,3.9,3.07,2.1,4.1,3.5,1.96,4.1,3.1
China,Super League,2026,19/08/2026,12:35,Shanghai Port,Dalian Yingbo,1,1,D,,,,1.38,5.5,7,1.34,5.08,6.61,1.42,5.8,7.6,1.35,5.5,6.5
China,Super League,2026,22/08/2026,12:00,Wuhan Three Towns,Tianjin Jinmen Tiger,0,0,D,,,,2.05,3.8,4.1,1.97,3.46,3.38,2.08,3.75,3.7,1.86,3.5,4.1
China,Super League,2026,22/08/2026,12:35,Chengdu Rongcheng,Shanghai Shenhua,4,5,A,,,,1.85,4.33,3.6,1.81,3.96,3.49,1.9,4.3,4,1.81,4,3.6
China,Super League,2026,22/08/2026,12:35,Shenzhen Xinpengcheng,Zhejiang Professional,1,1,D,,,,2.55,3.8,2.5,2.46,3.66,2.41,2.62,4,2.64,2.45,3.7,2.45
China,Super League,2026,22/08/2026,13:00,Beijing Guoan,Yunnan Yukun,3,3,D,,,,1.5,5.25,5.3,1.46,4.89,4.95,1.52,5.6,5.6,1.46,4.75,5.25
China,Super League,2026,22/08/2026,13:00,Qingdao West Coast,Shandong Taishan,2,0,H,,,,2.5,3.6,2.65,2.4,3.45,2.59,2.62,3.65,2.86,2.4,3.5,2.65
China,Super League,2026,23/08/2026,12:00,Liaoning Tieren,Henan Songshan Longmen,4,4,D,,,,2.8,3.6,2.35,2.72,3.44,2.3,2.92,3.7,2.56,2.7,3.6,2.3
China,Super League,2026,23/08/2026,12:35,Shanghai Port,Qingdao Hainiu,2,1,H,,,,1.29,6,8.5,1.27,5.68,7.76,1.35,6.4,9,1.25,5.75,8
China,Super League,2026,23/08/2026,13:00,Chongqing Tonglianglong,Dalian Yingbo,0,1,A,,,,2.25,3.4,3.4,2.16,3.21,3.14,2.28,3.5,3.5,2.1,3.3,3.4
China,Super League,2026,28/08/2026,12:35,Dalian Yingbo,Beijing Guoan,1,1,D,,,,3,3.8,2.2,2.87,3.58,2.14,3,3.95,2.34,3,3.6,2.15
China,Super League,2026,28/08/2026,12:35,Shanghai Shenhua,Shandong Taishan,2,3,A,,,,1.56,5,4.75,1.52,4.73,4.51,1.6,5.3,5.1,1.49,5,4.75
China,Super League,2026,28/08/2026,13:00,Shenzhen Xinpengcheng,Shanghai Port,0,1,A,,,,3.3,3.8,2.05,3.2,3.58,2,3.45,3.85,2.16,3.25,3.75,1.96
China,Super League,2026,29/08/2026,10:00,Qingdao Hainiu,Wuhan Three Towns,1,5,A,,,,2.7,3.6,2.45,2.6,3.52,2.38,2.86,3.7,2.54,2.65,3.6,2.4
China,Super League,2026,29/08/2026,12:00,Tianjin Jinmen Tiger,Qingdao West Coast,1,1,D,,,,2.1,3.2,3.8,2.04,3.07,3.63,2.16,3.25,4.2,2.05,3.2,3.75
China,Super League,2026,29/08/2026,12:00,Zhejiang Professional,Yunnan Yukun,6,0,H,,,,1.72,4.75,4.1,1.66,4.43,3.8,1.75,4.9,4.1,1.62,4.5,4.1
China,Super League,2026,29/08/2026,12:35,Chengdu Rongcheng,Liaoning Tieren,2,1,H,,,,1.4,5.25,7.1,1.36,4.84,6.51,1.42,5.4,8.4,1.39,5,6.25
China,Super League,2026,29/08/2026,13:00,Henan Songshan Longmen,Chongqing Tonglianglong,1,1,D,,,,1.3,5.5,10.75,1.27,4.97,9.75,1.38,5.1,11.5,1.25,5.25,10
China,Super League,2026,05/09/2026,12:00,Wuhan Three Towns,Qingdao West Coast,2,2,D,,,,2.1,3.8,3.3,2.02,3.63,3.11,2.16,3.9,3.4,1.96,3.8,3.1
China,Super League,2026,05/09/2026,12:35,Dalian Yingbo,Qingdao Hainiu,2,1,H,,,,1.33,5.75,9,1.29,5.21,8.05,1.33,6,10.5,1.25,5.5,7.5
China,Super League,2026,05/09/2026,12:35,Shanghai Port,Beijing Guoan,0,0,D,,,,2.1,4.2,4,1.76,4.1,3.66,1.87,4.4,3.95,1.71,4.1,3.7
China,Super League,2026,05/09/2026,13:00,Shandong Taishan,Shenzhen Xinpengcheng,1,1,D,,,,1.6,4.5,5.33,1.54,4.2,4.89,1.62,4.8,5.6,1.56,4.1,4.75
China,Super League,2026,06/09/2026,12:00,Chongqing Tonglianglong,Shanghai Shenhua,1,3,A,,,,3,3.6,2.25,2.92,3.51,2.14,3.2,3.75,2.3,2.82,3.6,2.1
China,Super League,2026,06/09/2026,12:35,Henan Songshan Longmen,Chengdu Rongcheng,0,0,D,,,,2.38,3.5,2.9,2.27,3.42,2.77,2.46,3.7,2.98,2.15,3.5,2.82
China,Super League,2026,06/09/2026,12:35,Yunnan Yukun,Liaoning Tieren,5,0,H,,,,1.65,4.5,4.2,1.61,4.39,4.09,1.72,4.8,4.4,1.57,4.5,4.2
China,Super League,2026,06/09/2026,13:00,Tianjin Jinmen Tiger,Zhejiang Professional,2,1,H,,,,2.63,3.6,2.55,2.49,3.45,2.49,2.74,3.7,2.68,2.4,3.4,2.55
China,Super League,2026,12/09/2026,12:00,Tianjin Jinmen Tiger,Liaoning Tieren,1,0,H,,,,2,3.6,3.75,1.94,3.42,3.53,2.1,3.55,3.85,1.91,3.5,3.75
China,Super League,2026,12/09/2026,12:35,Wuhan Three Towns,Henan Songshan Longmen,1,1,D,,,,2.5,3.9,2.55,2.42,3.69,2.44,2.56,4.1,2.66,2.3,3.9,2.55
China,Super League,2026,18/09/2026,12:35,Zhejiang Professional,Wuhan Three Towns,4,1,H,,,,1.93,4.2,3.4,1.86,4.13,3.22,2,4.5,3.45,1.81,4.2,3.4
