Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Switzerland,Super League,2026/2027,05/09/2026,17:00,Vaduz,Lausanne,3,1,H,,,,2.2,3.8,3.1,2.13,3.7,2.91,2.22,4,3.2,2.05,3.75,3.1
Switzerland,Super League,2026/2027,05/09/2026,17:00,Young Boys,Luzern,3,3,D,,,,1.44,5.5,6.25,1.4,5.17,5.65,1.49,5.7,6.2,1.37,5.25,6.25
Switzerland,Super League,2026/2027,05/09/2026,19:30,Grasshoppers,Zurich,2,2,D,,,,2.55,3.7,2.6,2.48,3.52,2.52,2.68,3.65,2.76,2.45,3.7,2.5
Switzerland,Super League,2026/2027,06/09/2026,13:00,Servette,St. Gallen,0,2,A,,,,2.25,3.75,2.9,2.22,3.6,2.8,2.34,3.8,3.1,2.2,3.6,2.85
Switzerland,Super League,2026/2027,06/09/2026,15:30,Basel,Lugano,1,3,A,,,,3,3.75,2.2,2.9,3.59,2.16,3.15,3.75,2.36,3,3.7,2.15
Switzerland,Super League,2026/2027,06/09/2026,15:30,Sion,Thun,3,2,H,,,,1.68,4.5,4.75,1.63,4.2,4.31,1.73,4.4,4.9,1.57,4.5,4.75
Switzerland,Super League,2026/2027,12/09/2026,17:00,St. Gallen,Sion,0,3,A,,,,2.35,3.9,2.88,2.22,3.74,2.69,2.34,3.95,3,2.35,3.75,2.57
Switzerland,Super League,2026/2027,12/09/2026,17:00,Thun,Grasshoppers,0,1,A,,,,1.82,4.2,3.8,1.76,4,3.67,1.86,4.4,4.1,1.76,4,3.8
Switzerland,Super League,2026/2027,12/09/2026,18:00,Lugano,Young Boys,2,2,D,,,,2.1,4,3.2,2.02,3.89,2.95,2.14,4.2,3.25,2.01,3.9,3.1
Switzerland,Super League,2026/2027,13/09/2026,13:00,Zurich,Vaduz,2,1,H,,,,2.55,4,2.4,2.49,3.76,2.36,2.68,4,2.6,2.5,3.6,2.4
Switzerland,Super League,2026/2027,13/09/2026,15:30,Lausanne,Servette,0,1,A,,,,3.5,3.5,2.1,3.32,3.37,2.04,3.7,3.7,2.14,3.5,3.3,2.05
Switzerland,Super League,2026/2027,13/09/2026,15:30,Luzern,Basel,2,4,A,,,,2.15,4,3.1,2.08,3.75,2.94,2.22,4.1,3.15,2.1,3.7,3.1
Switzerland,Super League,2026/2027,15/09/2026,18:00,Grasshoppers,Sion,2,5,A,,,,4.1,4.1,1.8,3.81,3.93,1.76,4.3,4.1,1.86,4.1,4.1,1.68
Switzerland,Super League,2026/2027,16/09/2026,18:00,Lugano,St. Gallen,4,1,H,,,,2.2,3.9,3,2.15,3.71,2.83,2.3,3.85,3.15,2.15,3.9,2.82
Switzerland,Super League,2026/2027,16/09/2026,18:00,Thun,Servette,2,4,A,,,,2.22,3.65,3.1,2.17,3.55,2.92,2.3,3.85,3.2,2.15,3.5,3.1
Switzerland,Super League,2026/2027,19/09/2026,17:00,Luzern,Grasshoppers,5,1,H,,,,1.7,4.5,4.2,1.65,4.34,3.98,1.74,4.7,4.5,1.62,4.5,4.2
Switzerland,Super League,2026/2027,19/09/2026,17:00,Sion,Zurich,1,1,D,,,,1.4,5.25,6.5,1.37,5.02,6.31,1.44,5.5,7.2,1.37,5.25,6.5
Switzerland,Super League,2026/2027,19/09/2026,17:00,Young Boys,Servette,3,2,H,,,,1.57,4.75,4.8,1.53,4.51,4.73,1.61,4.9,5.4,1.49,4.75,4.75
Switzerland,Super League,2026/2027,20/09/2026,13:00,Vaduz,Thun,1,2,A,,,,2.45,4.2,2.45,2.41,3.97,2.38,2.58,4.3,2.58,2.45,4.1,2.32
Switzerland,Super League,2026/2027,20/09/2026,15:30,Basel,St. Gallen,1,3,A,,,,2.55,4.1,2.4,2.49,3.83,2.33,2.68,4.1,2.56,2.5,4.1,2.3
Switzerland,Super League,2026/2027,20/09/2026,15:30,Lausanne,Lugano,0,4,A,,,,3.75,3.6,1.98,3.58,3.53,1.92,4,3.8,2.04,3.75,3.5,1.91
